label,EconomicsUniqueWordCount,EntertainmentUniqueWordCount,InternationalUniqueWordCount,ScienceAndTechnologyUniqueWordCount,SportsUniqueWordCount,EconomicsRelatedWordCount,EntertainmentRelatedWordCount,ScienceAndTechnologyRelatedWordCount,SportsRelatedWordCount
1,18,50,23,26,18,0,10,3,0
1,14,31,11,22,10,0,4,0,1
1,2,5,2,4,4,0,0,0,0
1,10,20,14,12,8,0,1,1,0
1,26,32,34,35,27,0,7,0,0
1,60,58,58,79,45,3,0,0,1
1,21,38,23,28,13,0,4,0,0
1,9,15,9,9,2,0,3,0,0
1,16,26,22,21,11,0,1,0,0
1,19,650,41,404,296,1,42,3,4
1,12,15,12,13,11,0,4,0,0
1,6,44,3,33,25,0,5,1,0
1,8,10,6,10,8,0,0,0,0
1,52,126,75,100,53,0,17,0,4
1,7,24,16,17,15,0,0,1,3
1,6,12,10,9,4,0,3,0,0
1,25,17,21,21,15,0,0,1,5
1,12,20,20,14,15,0,1,0,0
1,2,9,6,5,4,0,0,0,0
1,14,18,15,15,10,0,1,0,0
1,5,9,6,6,5,0,1,1,0
1,13,13,6,8,17,0,0,0,10
1,50,79,62,58,57,0,2,1,1
1,12,17,23,16,14,0,1,0,0
1,1,3,1,2,2,0,0,0,0
1,7,16,8,13,10,0,1,0,0
1,20,57,16,44,33,0,5,1,0
1,4,22,9,16,3,0,5,0,0
1,9,20,12,13,5,0,4,0,0
1,12,19,14,22,11,0,0,0,1
1,11,20,16,15,14,0,1,1,0
1,7,13,6,12,8,0,1,0,1
1,22,54,36,24,24,0,14,2,1
1,14,15,22,19,7,0,6,0,0
1,4,11,4,4,2,0,0,0,0
1,10,14,20,12,14,0,0,0,0
1,8,13,11,9,8,0,0,1,0
1,15,27,16,19,16,0,4,1,3
1,2,33,3,19,12,0,2,0,0
1,13,20,18,14,12,0,1,0,0
1,1,81,18,45,23,0,0,0,2
1,20,36,28,23,33,0,6,0,0
1,15,18,21,16,16,0,0,1,0
1,16,24,22,18,19,0,5,0,0
1,3,6,1,3,4,0,0,0,0
1,3,15,4,12,6,0,2,1,0
1,17,42,28,22,11,0,6,0,0
1,17,17,44,21,15,0,0,1,0
1,10,17,13,14,15,0,2,2,0
1,20,38,27,22,14,0,5,0,0
1,12,28,20,13,11,0,11,1,0
1,22,41,32,36,26,0,1,1,0
1,37,49,57,49,40,0,1,3,2
1,12,14,12,12,14,0,1,0,0
1,0,61,13,37,18,0,0,0,0
1,28,34,28,22,21,1,2,2,0
1,28,36,30,31,32,0,1,1,1
1,11,14,29,12,10,0,1,0,2
1,16,37,15,24,16,1,8,0,0
1,56,63,65,61,40,0,1,4,0
1,7,20,10,11,7,0,5,0,0
1,32,65,43,42,45,1,7,2,0
1,9,11,4,11,4,0,0,0,0
1,12,16,13,18,3,0,4,1,0
1,2,14,8,11,8,0,2,0,0
1,11,16,16,13,12,0,0,0,1
1,15,27,14,14,13,0,4,0,0
1,1,8,3,7,6,0,0,0,0
1,11,10,16,11,9,0,1,0,1
1,13,29,14,14,13,0,12,2,0
1,38,47,47,41,30,0,2,3,5
1,18,23,29,19,19,0,0,1,0
1,8,11,13,9,11,0,0,3,0
1,9,10,12,6,4,0,0,0,0
1,8,20,13,10,7,0,3,0,0
1,14,22,20,16,16,0,2,0,0
1,67,87,89,77,64,2,8,0,0
1,1,5,1,4,3,0,0,0,0
1,23,23,31,35,23,0,1,1,0
1,7,16,9,9,5,0,2,0,0
1,18,23,17,25,15,0,6,1,1
1,6,13,5,10,7,0,5,1,0
1,8,22,15,12,15,0,4,0,0
1,5,8,8,7,4,0,2,0,0
1,12,19,16,10,8,0,5,0,0
1,35,41,58,33,43,0,6,2,7
1,45,61,55,48,64,0,0,3,0
1,15,35,18,18,12,0,8,1,0
1,5,11,11,9,7,0,3,0,0
1,7,15,9,10,8,0,5,0,0
1,7,308,20,216,181,1,43,3,0
1,19,31,33,22,17,0,1,2,2
1,32,45,31,39,23,0,8,1,1
1,5,18,7,13,7,0,6,3,0
1,31,64,50,49,36,0,7,1,0
1,10,8,3,12,3,1,0,0,0
1,9,11,8,11,6,0,0,0,0
1,31,49,37,31,36,0,2,1,0
1,27,40,37,30,38,0,0,1,0
1,6,27,9,9,4,0,9,0,0
1,13,29,12,30,15,0,9,1,0
1,23,75,52,46,23,0,0,7,2
1,6,10,7,4,6,0,2,0,0
1,2,36,3,12,8,0,3,0,1
1,14,37,33,22,22,0,4,0,0
1,31,37,37,29,31,0,0,0,1
1,7,13,9,4,6,1,0,0,0
1,10,7,12,10,7,0,4,0,1
1,6,9,6,7,8,1,0,0,0
1,1,13,1,9,12,0,1,0,0
1,9,22,12,10,9,0,5,0,0
1,5,10,6,5,3,0,0,0,0
1,6,13,10,9,3,0,1,0,0
1,8,15,9,8,10,0,3,0,0
1,9,23,7,14,13,0,5,1,0
1,16,42,16,18,7,0,7,0,0
1,25,36,33,24,21,0,6,0,1
1,18,31,23,16,14,1,6,0,0
1,17,33,21,29,11,0,2,0,1
1,24,35,26,32,20,0,0,1,0
1,31,63,31,43,28,0,22,6,2
1,29,34,44,35,24,0,1,3,0
1,13,15,21,9,12,0,1,0,1
1,11,16,11,13,13,0,6,1,3
1,4,6,3,3,2,0,3,0,0
1,9,12,19,13,7,0,1,1,0
1,12,14,13,11,15,0,5,0,0
1,28,32,40,24,28,0,4,0,0
1,13,30,12,11,13,2,7,1,0
1,32,106,44,36,44,0,12,2,1
1,6,256,19,174,141,1,35,3,0
1,55,79,71,61,73,0,6,3,0
1,66,46,63,48,52,2,0,1,2
1,12,15,19,15,15,0,0,2,0
1,9,32,39,25,37,2,1,2,2
1,3,6,2,6,5,0,1,0,0
1,24,49,25,28,13,0,6,1,0
1,5,15,10,11,11,0,0,0,1
1,12,11,18,3,13,0,0,0,0
1,8,11,12,12,3,0,0,1,0
1,18,25,19,21,11,0,7,0,0
1,10,13,12,8,9,0,1,0,0
1,21,30,34,25,21,0,0,1,1
1,17,21,9,13,9,0,2,0,3
1,13,31,19,24,13,0,8,0,0
1,26,20,21,22,18,1,1,1,0
1,60,82,78,66,63,0,1,0,2
1,24,29,35,33,16,0,1,0,0
1,11,21,15,11,17,0,7,2,0
1,6,9,6,4,6,0,1,0,0
1,13,21,23,17,18,0,0,1,0
1,12,29,17,14,11,0,3,0,0
1,10,11,7,10,4,0,0,0,0
1,24,21,16,16,11,0,6,5,0
1,1,4,3,4,1,0,2,0,0
1,9,11,13,11,9,0,0,0,1
1,14,20,18,14,15,0,3,1,0
1,6,15,9,12,6,0,3,0,0
1,11,24,14,15,9,0,2,1,0
1,22,20,25,19,13,0,2,3,0
1,14,13,13,14,7,0,1,3,0
1,10,333,21,208,170,2,41,2,1
1,27,22,22,29,20,2,7,4,0
1,2,8,13,5,3,0,0,0,0
1,17,22,15,14,8,0,4,3,0
1,18,16,24,15,17,0,0,2,0
1,11,15,23,10,18,0,2,0,0
1,7,8,8,6,3,0,0,0,0
1,17,24,20,23,23,0,1,0,0
1,1,4,1,4,5,0,0,0,0
1,27,49,32,33,29,0,13,1,2
1,7,14,8,5,6,0,1,0,0
1,5,13,11,10,7,0,4,0,0
1,15,22,15,16,12,0,2,1,0
1,5,7,7,8,3,0,2,0,1
1,10,23,23,25,12,0,3,0,1
1,13,21,16,15,4,0,0,0,0
1,20,33,24,25,17,0,3,0,0
1,23,58,28,36,16,1,20,1,0
1,15,29,15,19,4,0,9,0,0
1,9,9,10,7,6,0,0,0,0
1,13,23,15,11,18,0,5,0,0
1,1,4,2,4,1,0,0,0,0
1,43,75,39,42,69,0,9,0,0
1,11,19,19,16,16,0,0,0,0
1,9,15,11,13,9,0,1,1,0
1,3,9,8,7,6,0,1,0,0
1,7,23,8,10,6,0,3,0,0
1,18,33,24,18,16,0,7,0,0
1,0,4,2,4,3,0,0,0,0
1,29,47,41,38,17,0,10,1,1
1,10,15,13,16,9,0,2,0,0
1,28,27,31,26,19,1,1,0,3
1,29,47,38,46,25,0,6,0,0
1,9,11,8,12,9,0,0,1,0
1,17,26,40,23,29,0,0,0,1
1,8,28,15,16,10,0,7,1,0
1,8,15,24,13,15,0,2,0,0
1,6,11,10,6,4,0,1,0,1
1,16,23,19,13,9,1,0,0,0
1,9,17,11,15,11,0,1,0,0
1,18,22,25,16,23,0,2,0,0
1,7,15,9,5,8,0,4,0,2
1,26,58,33,30,31,1,21,4,0
1,10,25,13,25,16,0,0,0,0
1,9,12,16,9,11,0,0,3,0
1,8,15,11,7,11,0,0,0,1
1,6,325,20,227,191,1,46,3,0
1,14,24,20,21,9,0,5,0,0
1,10,20,12,11,7,0,3,0,0
1,25,34,31,31,23,0,0,1,0
1,18,32,21,22,23,0,4,1,0
1,40,90,51,63,42,0,9,0,2
1,10,16,14,11,14,0,7,0,0
1,18,21,23,25,17,0,2,1,0
1,11,28,19,15,14,0,12,0,0
1,14,20,26,17,12,0,0,0,0
1,11,15,17,10,16,0,0,0,0
1,0,17,0,1,1,0,1,0,0
1,9,14,15,13,11,0,0,0,0
1,8,14,22,11,10,0,1,0,0
1,2,60,13,37,19,0,0,0,0
1,0,0,1,0,1,0,0,0,0
1,13,48,11,30,20,0,2,0,0
1,28,46,41,33,27,0,3,2,1
1,7,14,15,14,9,0,0,0,0
1,16,36,18,22,27,0,9,0,0
1,0,2,0,2,0,0,0,0,0
1,14,29,23,15,10,0,6,0,0
1,2,9,2,7,4,0,0,0,0
1,47,68,97,61,59,0,2,0,1
1,1,4,2,1,1,0,0,0,0
1,15,20,23,18,18,0,0,4,0
1,0,2,0,0,0,0,1,0,0
1,9,46,11,13,9,0,13,3,0
1,8,32,7,23,16,0,2,0,0
1,2,4,1,4,2,0,1,1,0
1,21,36,32,29,20,1,2,1,0
1,27,96,57,43,29,0,10,1,0
1,36,99,46,54,54,0,35,0,0
1,8,14,9,13,6,0,1,0,0
1,3,10,7,3,5,0,5,0,2
1,1,43,2,11,10,0,2,0,2
1,82,85,149,78,95,1,2,2,18
1,9,361,18,241,197,0,45,4,0
1,9,26,12,14,12,0,10,0,0
1,4,23,18,20,12,0,2,0,0
1,11,25,14,20,15,0,5,0,0
1,33,41,39,26,35,0,4,0,1
1,15,18,23,12,10,0,0,2,0
1,9,12,10,9,8,0,0,1,0
1,12,24,14,12,8,0,1,0,0
1,42,62,49,36,40,0,6,0,0
1,12,24,15,15,15,0,2,0,0
1,7,15,14,14,8,0,1,1,0
1,26,51,34,34,28,0,10,1,0
1,21,35,24,27,20,0,8,0,0
1,6,14,7,7,6,0,8,1,1
1,36,50,43,35,36,0,0,1,0
1,58,54,69,58,47,0,0,0,2
1,9,14,14,12,9,0,1,0,0
1,15,24,24,18,15,0,1,1,0
1,10,15,12,10,14,0,0,1,2
1,13,29,14,16,6,8,7,1,0
1,6,20,5,7,7,0,10,0,0
1,0,19,0,5,3,1,2,0,1
1,10,20,26,12,9,0,3,0,1
1,6,18,8,7,8,0,0,0,0
1,13,20,14,14,13,0,3,1,0
1,10,569,33,378,286,2,44,2,3
1,17,22,29,20,21,0,1,0,0
1,28,16,27,40,10,0,0,4,1
1,69,100,67,80,71,0,14,1,3
1,17,29,26,20,16,0,8,0,0
1,5,12,8,8,7,0,0,0,0
1,1,3,3,3,1,0,0,0,0
1,21,28,27,24,22,0,1,0,1
1,7,11,9,6,8,0,0,0,0
1,2,76,16,43,21,0,0,0,0
1,6,6,6,5,2,0,1,0,0
1,29,56,42,41,37,0,13,1,1
1,24,35,39,35,33,0,0,0,1
1,6,9,6,7,3,0,1,2,0
1,1,8,4,4,3,0,1,0,0
1,10,19,13,11,11,0,2,0,0
1,7,27,7,11,4,0,8,0,0
1,9,14,14,12,6,0,1,1,0
1,13,28,14,15,13,0,3,0,0
1,0,68,16,37,18,0,0,0,0
1,3,31,1,12,7,1,3,1,0
1,10,24,16,14,16,0,6,0,0
1,21,33,27,29,25,0,2,2,5
1,15,25,20,16,10,0,3,0,0
1,26,54,28,42,23,1,0,0,0
1,7,38,12,13,8,0,7,2,0
1,9,11,10,11,9,0,0,0,0
1,6,26,10,10,10,0,2,0,0
1,39,35,44,30,43,0,1,1,0
1,1,7,2,2,0,0,3,0,0
1,1,6,5,5,3,0,1,0,0
1,10,26,12,13,10,0,4,0,0
1,22,25,26,24,27,0,6,0,0
1,12,16,10,13,10,0,2,0,1
1,27,20,34,34,13,0,0,1,0
1,13,23,15,19,15,0,9,0,1
1,13,33,18,18,7,0,11,0,1
1,46,39,40,36,27,0,0,6,1
1,8,16,6,18,10,0,2,0,1
1,12,13,12,9,4,0,1,0,0
1,7,21,7,7,6,0,2,0,0
1,11,22,12,25,15,0,1,0,0
1,6,8,10,6,2,0,0,0,0
1,6,23,6,3,5,0,9,0,0
1,20,18,17,23,18,0,1,2,0
1,5,13,8,6,11,0,0,1,0
1,19,19,23,19,9,1,1,4,0
1,9,14,13,17,7,0,0,0,0
1,15,21,20,34,11,0,1,3,0
1,2,8,5,5,6,0,0,0,0
1,4,3,6,3,8,0,0,0,0
1,28,32,25,29,22,0,1,4,0
1,2,5,3,3,1,0,0,0,0
1,7,16,9,15,8,0,0,0,0
1,6,9,4,8,8,0,3,0,1
1,6,12,7,10,5,2,3,0,0
1,19,26,24,16,10,0,7,0,0
1,14,37,29,18,14,0,14,1,0
1,8,11,9,10,3,0,1,0,0
1,35,49,46,38,37,0,1,0,1
1,9,12,12,11,7,0,0,0,0
1,17,31,17,17,11,0,8,0,0
1,7,282,20,193,157,1,36,2,0
1,4,20,9,11,6,0,0,0,0
1,23,45,29,27,18,1,1,0,0
1,11,27,10,18,10,0,5,2,0
1,32,39,43,33,29,0,0,2,0
1,14,671,41,438,325,1,48,3,1
1,4,4,4,3,4,0,0,0,0
1,10,14,9,6,3,0,0,0,0
1,2,0,3,2,0,0,0,0,0
1,11,33,11,11,15,1,11,0,0
1,5,10,16,12,8,0,0,1,0
1,13,18,12,17,11,0,1,0,0
1,34,43,36,29,27,0,10,2,0
1,9,24,11,17,13,0,3,0,0
1,11,19,12,17,9,0,1,1,0
1,15,17,20,19,14,0,2,0,0
1,12,17,12,10,12,0,3,0,0
1,9,20,12,11,8,0,5,0,0
1,10,27,11,15,10,0,5,1,0
1,5,3,6,8,3,0,0,0,0
1,2,75,17,41,18,0,0,0,0
1,20,27,14,6,7,0,1,5,0
1,3,10,3,2,2,0,2,0,0
1,20,23,14,23,14,0,1,0,0
1,10,371,20,251,206,0,54,4,0
1,3,7,10,11,5,0,0,1,0
1,168,334,332,243,245,0,2,3,13
1,24,68,30,26,17,6,27,2,0
1,8,19,10,11,1,0,3,0,0
1,8,8,8,8,5,0,2,0,0
1,6,270,20,169,132,0,29,2,1
1,8,22,12,16,8,0,7,2,0
1,11,29,25,24,12,0,3,0,0
1,8,16,11,8,4,0,7,0,0
1,36,73,53,35,35,0,6,2,0
1,17,22,21,17,14,0,1,1,0
1,17,27,16,19,18,0,5,0,0
1,7,20,25,16,23,0,1,0,3
1,2,76,16,43,21,0,0,0,0
1,15,30,22,25,19,0,2,0,0
1,10,21,10,16,6,0,4,0,0
1,12,25,21,23,17,0,4,0,0
1,21,33,30,30,10,0,6,0,0
1,1,7,3,8,2,0,0,0,0
1,1,23,2,12,7,0,2,0,0
1,61,88,99,68,70,3,0,3,5
1,29,31,36,26,23,0,3,3,0
1,3,38,2,15,8,0,2,0,0
1,8,18,10,12,6,0,3,0,0
1,8,26,15,15,8,0,2,1,0
1,8,16,10,12,4,0,5,1,0
1,5,7,4,9,5,0,0,0,0
1,10,12,18,8,10,0,2,0,0
1,5,10,6,7,7,0,2,0,1
1,22,21,21,25,22,1,3,4,0
1,0,5,0,0,3,0,4,0,0
1,5,9,8,6,6,0,3,0,0
1,10,22,14,18,15,0,1,0,0
1,8,12,0,9,13,2,1,1,1
1,4,11,4,7,5,0,1,0,0
1,9,266,19,202,130,0,21,0,0
1,9,37,18,18,7,0,12,1,0
1,25,33,30,34,11,0,3,1,2
1,31,48,18,29,38,0,5,0,1
1,4,6,2,3,5,0,0,0,0
1,1,95,20,50,25,0,0,0,2
1,21,33,28,28,19,0,7,1,0
1,13,17,14,12,11,0,0,0,0
1,3,13,4,4,3,0,1,0,0
1,16,23,23,23,17,0,1,0,0
1,15,17,23,10,10,0,0,5,0
1,12,21,17,11,9,0,2,0,0
1,3,8,4,2,4,0,0,0,0
1,15,30,15,19,9,0,2,1,0
1,15,25,16,15,11,0,0,0,0
1,18,31,29,24,17,0,2,1,0
1,29,35,24,25,26,0,0,1,0
1,3,5,5,4,4,0,1,0,0
1,17,27,19,17,18,0,2,0,0
1,1,3,1,2,1,0,1,0,0
1,18,39,24,29,20,0,10,1,0
1,8,15,11,11,9,0,1,0,0
1,13,17,13,14,13,0,1,0,0
1,56,79,82,69,62,0,12,2,0
1,18,25,17,18,12,0,0,0,0
1,46,70,70,61,57,0,2,2,1
1,18,46,17,24,17,0,15,0,0
1,5,8,8,6,5,0,0,1,0
1,22,41,29,26,19,0,3,0,0
1,12,21,13,13,12,0,5,0,0
1,25,48,27,30,22,0,11,1,1
1,6,5,6,5,6,0,1,1,2
1,28,27,31,28,20,0,0,7,1
1,4,10,10,6,8,0,2,0,1
1,15,24,18,17,11,0,0,0,0
1,9,27,8,10,4,0,0,0,0
1,3,8,0,8,12,0,2,0,0
1,26,51,33,36,38,0,16,0,0
1,24,30,24,19,15,0,1,0,0
1,18,16,13,15,11,2,0,0,1
1,6,360,22,232,188,0,41,1,1
1,20,34,20,21,12,1,6,0,0
1,7,24,18,13,5,0,5,0,0
1,20,23,26,28,12,2,6,0,0
1,22,34,29,26,24,0,0,2,1
1,24,41,26,30,13,0,6,1,0
1,17,21,20,22,14,0,0,0,0
1,18,23,18,21,11,0,2,0,0
1,2,2,2,2,3,0,0,0,0
1,49,91,66,57,39,0,9,2,2
1,4,300,14,185,145,0,33,3,0
1,48,92,66,51,69,1,0,3,5
1,24,32,32,37,20,0,1,1,0
1,3,6,2,6,4,0,1,1,0
1,27,23,24,28,19,0,2,1,0
1,2,75,17,41,18,0,0,0,0
1,24,54,36,52,26,0,5,0,0
1,20,56,48,30,26,0,1,0,0
1,11,22,21,17,13,0,2,0,0
1,59,94,72,67,74,0,1,2,1
1,5,6,3,4,7,0,0,0,0
1,3,8,4,4,3,0,5,2,0
1,5,23,10,12,6,0,7,0,0
1,20,54,22,28,16,0,23,1,0
1,5,11,7,13,6,0,0,0,0
1,11,21,9,9,9,0,6,0,1
1,0,2,2,1,0,0,0,0,0
1,3,8,4,3,4,0,1,0,0
1,1,3,0,4,2,0,0,1,0
1,6,353,23,204,155,1,30,2,0
1,19,24,22,23,13,0,1,0,0
1,17,24,18,22,16,0,5,0,0
1,66,46,63,48,52,2,0,1,2
1,13,15,12,13,13,0,1,0,3
1,12,26,15,13,10,0,4,1,0
1,14,18,18,17,16,0,0,1,0
1,8,18,7,7,9,0,2,0,0
1,16,25,17,15,19,0,9,1,0
1,20,37,24,25,20,0,9,0,1
1,22,21,21,25,22,1,3,4,0
1,5,11,8,6,5,0,2,0,1
1,5,8,5,7,6,0,1,0,0
1,1,6,2,5,6,0,0,0,2
1,2,7,1,2,1,2,4,0,0
1,47,107,66,54,59,0,4,2,0
1,1,84,19,46,24,0,0,0,2
1,14,24,21,22,18,0,1,0,0
1,16,32,18,19,15,0,5,0,1
1,26,36,46,34,26,0,0,2,1
1,6,17,11,10,4,0,2,0,0
1,7,6,5,5,5,0,0,0,0
1,13,19,21,18,10,0,0,0,0
1,0,42,1,30,10,0,0,0,0
1,17,31,20,18,11,0,1,0,0
1,28,95,39,35,39,0,26,0,3
1,13,23,15,21,9,0,13,0,0
1,22,36,48,30,29,0,5,0,0
1,15,17,18,19,13,0,0,0,0
1,7,17,4,6,28,0,10,2,1
1,15,23,28,23,18,0,0,2,0
1,4,7,8,6,3,1,3,0,0
1,24,30,29,22,28,0,1,0,0
1,5,10,7,7,6,0,2,0,0
1,30,69,35,29,26,1,10,0,3
1,26,40,33,46,22,0,9,1,1
1,7,24,14,14,6,2,1,1,0
1,30,48,36,29,23,0,8,0,2
1,13,37,15,17,13,0,12,0,0
1,12,20,20,18,12,0,5,1,0
1,23,45,27,20,25,0,12,0,0
1,10,17,15,17,8,0,4,0,0
1,16,689,39,443,310,1,39,3,1
1,14,24,16,17,12,0,5,1,0
1,24,39,34,17,22,0,3,3,0
1,6,18,27,13,11,0,4,0,0
1,2,9,4,3,3,0,5,0,0
1,29,40,39,26,34,0,1,1,1
1,11,37,15,14,8,0,10,0,0
1,0,3,1,2,2,0,0,0,0
1,19,33,23,29,12,0,6,9,0
1,10,19,11,9,7,0,3,0,0
1,15,37,17,15,9,0,11,0,0
1,45,44,54,38,40,1,1,0,1
1,39,48,43,46,29,1,0,0,1
1,10,36,15,17,10,0,6,0,0
1,7,12,6,7,5,0,5,1,0
1,8,13,9,11,7,0,0,0,1
1,18,24,22,22,17,0,0,4,0
1,49,57,65,42,54,0,1,3,1
1,23,26,20,21,22,0,1,1,1
1,3,8,6,5,6,0,0,0,0
1,35,50,56,33,44,2,2,3,0
1,10,16,14,13,17,0,1,0,0
1,25,39,32,28,26,0,8,0,1
1,19,33,26,24,23,0,0,0,1
1,10,17,10,11,8,0,1,0,0
1,19,22,18,14,14,0,2,0,1
1,30,39,34,33,31,0,0,2,2
1,13,22,22,13,9,0,3,0,0
1,21,31,28,23,25,0,0,2,3
1,12,18,25,17,15,0,1,1,0
1,1,2,2,2,3,0,0,0,0
1,11,10,8,8,4,0,1,0,0
1,8,20,12,17,13,0,2,0,0
1,4,9,6,8,3,2,0,0,0
1,2,18,2,11,9,0,1,0,0
1,14,26,21,21,19,0,4,1,0
1,5,14,11,11,6,0,0,0,0
1,9,25,16,19,16,0,3,1,0
1,6,18,12,8,5,0,5,1,0
1,12,31,20,16,8,0,6,2,0
1,16,23,20,26,14,0,1,2,1
1,22,52,43,25,34,0,13,2,0
1,7,11,5,6,6,0,5,1,0
1,18,19,17,16,12,0,3,0,0
1,15,28,25,20,12,0,1,1,0
1,16,18,18,13,15,0,0,3,0
1,20,27,22,19,23,0,1,0,0
1,3,8,11,12,4,0,3,1,0
1,1,5,1,6,4,0,0,1,0
1,11,26,19,25,14,0,1,0,0
1,18,24,20,24,11,0,0,0,0
1,18,39,34,31,33,1,12,2,2
1,7,12,8,11,6,0,2,0,0
1,15,34,25,27,10,0,2,0,0
1,22,38,25,20,23,0,4,0,7
1,15,25,26,18,15,0,2,0,1
1,9,14,15,11,5,0,1,3,0
1,1,3,0,2,1,0,0,1,0
1,30,50,40,49,29,0,1,1,3
1,6,20,14,11,5,0,7,7,0
1,22,33,30,25,22,0,1,1,0
1,5,27,5,7,5,0,5,0,0
1,11,28,18,14,9,2,11,0,1
1,4,6,6,4,4,0,2,0,0
1,16,18,35,22,17,0,0,2,0
1,13,14,20,17,11,0,1,1,1
1,124,144,119,113,111,1,10,3,4
1,14,20,18,13,14,0,0,1,0
1,5,14,8,7,8,0,0,1,0
1,14,15,28,10,13,0,1,1,6
1,9,23,14,16,8,1,3,0,1
1,13,19,9,10,8,0,4,0,0
1,20,36,21,21,10,0,3,0,0
1,2,7,4,5,3,0,0,0,0
1,4,7,7,5,5,0,0,0,0
1,46,58,59,53,34,1,3,5,0
1,3,7,4,4,5,0,0,0,0
1,9,17,8,10,7,0,5,0,0
1,11,16,13,14,8,0,3,0,0
1,4,13,9,8,5,0,0,0,0
1,1,3,0,4,2,0,1,1,0
1,3,7,4,5,6,0,0,0,1
1,18,21,16,22,12,1,2,0,0
1,23,11,31,17,13,1,0,0,1
1,11,30,22,16,13,0,0,0,0
1,39,37,35,39,25,1,0,1,4
1,37,117,54,61,48,0,16,3,0
1,0,5,0,3,3,0,0,0,0
1,35,45,53,37,28,0,0,0,0
1,11,20,12,7,6,0,1,0,0
1,2,6,4,6,6,0,1,0,0
1,47,55,63,47,42,0,4,5,0
1,39,74,44,52,38,1,5,0,0
1,16,40,33,30,26,0,10,0,0
1,31,47,31,45,18,0,1,8,0
1,3,6,4,5,4,0,1,1,0
1,2,3,1,4,3,1,1,1,0
1,9,17,7,4,7,0,5,0,0
1,15,18,21,17,14,0,2,0,0
1,8,21,9,15,7,0,0,1,0
1,26,53,35,41,21,1,2,1,0
1,22,31,31,27,19,0,1,0,1
1,19,22,20,20,18,0,0,0,1
1,17,33,16,18,15,4,5,0,2
1,9,244,17,164,134,0,25,1,3
1,9,384,18,259,215,0,49,5,0
1,15,38,25,31,14,0,5,0,0
1,7,15,10,12,11,0,0,0,0
1,19,45,26,23,26,0,4,3,2
1,15,22,13,14,7,0,1,0,0
1,11,15,18,12,13,0,0,0,0
1,22,24,37,18,27,0,1,0,3
1,5,10,4,8,1,0,1,0,0
1,21,27,19,20,24,0,0,0,0
1,9,10,9,10,7,0,3,0,0
1,30,35,31,31,29,0,1,0,0
1,9,143,3,104,83,0,26,1,3
1,16,31,16,19,13,0,13,0,1
1,1,8,3,3,3,0,0,0,0
1,13,21,17,14,11,0,5,0,0
1,2,8,6,8,3,0,0,0,0
1,10,12,9,11,10,0,1,0,0
1,45,45,51,47,41,0,1,1,0
1,0,4,2,2,4,0,0,0,0
1,4,9,7,4,3,0,3,1,0
1,19,26,20,22,9,1,2,1,0
1,3,11,2,10,4,0,0,0,0
1,11,19,32,18,18,0,1,0,0
1,21,35,22,29,19,2,6,0,2
1,21,32,34,30,24,0,5,2,1
1,3,3,3,6,3,0,0,0,0
1,5,15,7,5,5,0,6,0,0
1,4,23,11,10,3,0,5,0,0
1,28,39,29,31,23,0,3,1,0
1,7,14,12,9,7,0,3,0,0
1,11,22,19,17,11,0,2,1,0
1,3,15,7,8,4,0,5,0,1
1,17,18,15,14,16,0,3,2,1
1,31,17,44,31,9,0,0,0,1
1,16,24,16,20,16,0,3,1,0
1,6,8,10,13,4,0,0,0,0
1,8,305,23,187,146,2,25,3,2
1,50,52,58,49,48,0,2,0,0
1,36,20,30,31,29,0,2,0,3
1,17,24,30,17,24,0,0,1,1
1,26,45,29,29,22,0,3,1,0
1,11,28,15,22,13,1,0,1,0
1,9,25,15,11,12,0,4,0,1
1,7,27,8,8,5,0,6,0,1
1,12,30,14,20,9,0,5,0,1
1,14,24,12,17,13,0,4,0,0
1,25,47,29,32,19,1,1,2,1
1,13,19,19,14,13,0,0,0,0
1,4,7,7,8,6,1,2,0,0
1,37,55,34,51,33,0,5,4,0
1,13,23,20,15,21,0,4,1,2
1,11,39,43,29,41,1,1,1,7
1,17,31,29,24,21,2,0,0,0
1,16,29,16,21,13,0,5,0,2
1,11,17,9,15,12,0,1,0,0
1,6,8,3,2,4,0,2,0,0
1,2,8,6,6,6,0,0,0,1
1,15,17,22,10,16,0,2,0,0
1,19,42,26,26,17,0,10,1,0
1,8,13,10,6,11,0,2,0,0
1,0,4,0,3,2,0,1,0,0
1,6,14,13,4,7,0,3,1,0
1,7,13,8,6,8,0,2,0,0
1,3,10,7,3,3,0,0,1,0
1,17,31,27,25,26,0,9,0,0
1,18,21,29,24,18,0,1,3,0
1,5,17,7,5,6,0,3,3,0
1,12,20,13,22,11,0,5,1,0
1,1,84,19,46,24,0,0,0,2
1,2,4,3,2,1,0,1,0,0
1,12,38,25,18,16,0,8,1,0
1,12,21,15,13,10,3,10,0,0
1,1,36,1,13,11,1,2,0,1
1,8,16,10,12,7,0,5,0,0
1,14,16,16,11,12,0,0,0,1
1,3,33,1,10,12,0,1,0,1
1,30,13,24,29,12,1,1,2,0
1,81,125,87,103,70,0,11,1,16
1,12,32,14,10,6,0,9,0,0
1,14,19,28,14,20,0,0,0,1
1,6,7,4,5,6,0,0,0,1
1,11,24,15,17,11,0,6,0,0
1,45,40,73,42,43,0,1,1,1
1,10,5,9,7,4,0,0,0,0
1,29,49,33,42,40,0,2,0,1
1,1,95,20,49,25,0,0,0,2
